"CustomerKey","Recency","Frequency","Monetary","R_Score","F_Score","M_Score","RFM_Score","CLV_TotalRevenue","FirstPurchase","LastPurchase","NumOrders","AvgOrderValue","LifespanDays","LifespanMonths","MonthlyValue","CLV_Quintile","CLV_Segment"
18409,91,1,1728.27,4,2,4,424,1728.27,2016-10-01,2016-10-01,1,1728.27,0,0,1728.27,4,"Upper-Mid"
18410,90,1,58.98,4,2,2,422,58.98,2016-10-02,2016-10-02,1,58.98,0,0,58.98,2,"Lower-Mid"
18412,9,1,2319.99,5,2,4,524,2319.99,2016-12-22,2016-12-22,1,2319.99,0,0,2319.99,4,"Upper-Mid"
18413,5,1,2395.96,5,2,4,524,2395.96,2016-12-26,2016-12-26,1,2395.96,0,0,2395.96,4,"Upper-Mid"
18414,83,1,1760.47,4,2,4,424,1760.47,2016-10-09,2016-10-09,1,1760.47,0,0,1760.47,4,"Upper-Mid"
18415,6,1,2454.98,5,2,5,525,2454.98,2016-12-25,2016-12-25,1,2454.98,0,0,2454.98,5,"Top 20% (High CLV)"
18416,25,1,2369.96,5,2,4,524,2369.96,2016-12-06,2016-12-06,1,2369.96,0,0,2369.96,4,"Upper-Mid"
18417,149,1,39.98,3,2,2,322,39.98,2016-08-04,2016-08-04,1,39.98,0,0,39.98,2,"Lower-Mid"
18418,1,1,2322.28,5,2,4,524,2322.28,2016-12-30,2016-12-30,1,2322.28,0,0,2322.28,4,"Upper-Mid"
18420,22,1,2414.99,5,2,4,524,2414.99,2016-12-09,2016-12-09,1,2414.99,0,0,2414.99,4,"Upper-Mid"
18421,64,1,4.99,4,2,1,421,4.99,2016-10-28,2016-10-28,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
18422,21,1,2351.96,5,2,4,524,2351.96,2016-12-10,2016-12-10,1,2351.96,0,0,2351.96,4,"Upper-Mid"
18423,280,1,4.99,1,2,1,121,4.99,2016-03-26,2016-03-26,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
18424,297,1,4.99,1,2,1,121,4.99,2016-03-09,2016-03-09,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
18425,108,1,4.99,4,2,1,421,4.99,2016-09-14,2016-09-14,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
18426,4,1,2362.27,5,2,4,524,2362.27,2016-12-27,2016-12-27,1,2362.27,0,0,2362.27,4,"Upper-Mid"
18427,18,1,2334.46,5,2,4,524,2334.46,2016-12-13,2016-12-13,1,2334.46,0,0,2334.46,4,"Upper-Mid"
18428,21,1,2332.28,5,2,4,524,2332.28,2016-12-10,2016-12-10,1,2332.28,0,0,2332.28,4,"Upper-Mid"
18429,20,1,2341.97,5,2,4,524,2341.97,2016-12-11,2016-12-11,1,2341.97,0,0,2341.97,4,"Upper-Mid"
18430,68,1,1775.47,4,2,4,424,1775.47,2016-10-24,2016-10-24,1,1775.47,0,0,1775.47,4,"Upper-Mid"
18431,70,1,1754.98,4,2,4,424,1754.98,2016-10-22,2016-10-22,1,1754.98,0,0,1754.98,4,"Upper-Mid"
18432,22,1,2350.96,5,2,4,524,2350.96,2016-12-09,2016-12-09,1,2350.96,0,0,2350.96,4,"Upper-Mid"
18434,2,1,4.99,5,2,1,521,4.99,2016-12-29,2016-12-29,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
18435,22,1,2376.96,5,2,4,524,2376.96,2016-12-09,2016-12-09,1,2376.96,0,0,2376.96,4,"Upper-Mid"
18436,16,1,2294.99,5,2,4,524,2294.99,2016-12-15,2016-12-15,1,2294.99,0,0,2294.99,4,"Upper-Mid"
18437,26,1,2359.98,5,2,4,524,2359.98,2016-12-05,2016-12-05,1,2359.98,0,0,2359.98,4,"Upper-Mid"
18438,67,1,1709.98,4,2,4,424,1709.98,2016-10-25,2016-10-25,1,1709.98,0,0,1709.98,4,"Upper-Mid"
18439,88,1,1700.99,4,2,4,424,1700.99,2016-10-04,2016-10-04,1,1700.99,0,0,1700.99,4,"Upper-Mid"
18440,76,1,1775.47,4,2,4,424,1775.47,2016-10-16,2016-10-16,1,1775.47,0,0,1775.47,4,"Upper-Mid"
18441,17,1,2380.47,5,2,4,524,2380.47,2016-12-14,2016-12-14,1,2380.47,0,0,2380.47,4,"Upper-Mid"
18442,14,1,2312.26,5,2,4,524,2312.26,2016-12-17,2016-12-17,1,2312.26,0,0,2312.26,4,"Upper-Mid"
18448,77,1,1735.98,4,2,4,424,1735.98,2016-10-15,2016-10-15,1,1735.98,0,0,1735.98,4,"Upper-Mid"
18453,54,1,4.99,5,2,1,521,4.99,2016-11-07,2016-11-07,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
18454,333,1,68.49,1,2,2,122,68.49,2016-02-02,2016-02-02,1,68.49,0,0,68.49,2,"Lower-Mid"
18455,42,1,64.47,5,2,2,522,64.47,2016-11-19,2016-11-19,1,64.47,0,0,64.47,2,"Lower-Mid"
18456,54,1,12.94,5,2,1,521,12.94,2016-11-07,2016-11-07,1,12.94,0,0,12.94,1,"Bottom 20% (Low CLV)"
18459,211,1,588.96,2,2,3,223,588.96,2016-06-03,2016-06-03,1,588.96,0,0,588.96,3,"Middle"
18460,24,1,2341.97,5,2,4,524,2341.97,2016-12-07,2016-12-07,1,2341.97,0,0,2341.97,4,"Upper-Mid"
18471,165,1,539.99,3,2,3,323,539.99,2016-07-19,2016-07-19,1,539.99,0,0,539.99,3,"Middle"
18473,146,1,127.28,3,2,3,323,127.28,2016-08-07,2016-08-07,1,127.28,0,0,127.28,3,"Middle"
18474,88,1,39.98,4,2,2,422,39.98,2016-10-04,2016-10-04,1,39.98,0,0,39.98,2,"Lower-Mid"
18475,179,1,616.91,3,2,3,323,616.91,2016-07-05,2016-07-05,1,616.91,0,0,616.91,3,"Middle"
18476,179,1,616.91,3,2,3,323,616.91,2016-07-05,2016-07-05,1,616.91,0,0,616.91,3,"Middle"
18477,308,1,13.98,1,2,1,121,13.98,2016-02-27,2016-02-27,1,13.98,0,0,13.98,1,"Bottom 20% (Low CLV)"
18478,22,1,2380.47,5,2,4,524,2380.47,2016-12-09,2016-12-09,1,2380.47,0,0,2380.47,4,"Upper-Mid"
18479,11,1,2351.96,5,2,4,524,2351.96,2016-12-20,2016-12-20,1,2351.96,0,0,2351.96,4,"Upper-Mid"
18480,11,1,2329.99,5,2,4,524,2329.99,2016-12-20,2016-12-20,1,2329.99,0,0,2329.99,4,"Upper-Mid"
18481,25,1,2318.96,5,2,4,524,2318.96,2016-12-06,2016-12-06,1,2318.96,0,0,2318.96,4,"Upper-Mid"
18497,19,1,2329.98,5,2,4,524,2329.98,2016-12-12,2016-12-12,1,2329.98,0,0,2329.98,4,"Upper-Mid"
18498,111,1,54.98,4,2,2,422,54.98,2016-09-11,2016-09-11,1,54.98,0,0,54.98,2,"Lower-Mid"
18500,18,1,39.98,5,2,2,522,39.98,2016-12-13,2016-12-13,1,39.98,0,0,39.98,2,"Lower-Mid"
18501,88,1,1750.98,4,2,4,424,1750.98,2016-10-04,2016-10-04,1,1750.98,0,0,1750.98,4,"Upper-Mid"
18502,86,1,1760.47,4,2,4,424,1760.47,2016-10-06,2016-10-06,1,1760.47,0,0,1760.47,4,"Upper-Mid"
18504,174,1,128.97,3,2,3,323,128.97,2016-07-10,2016-07-10,1,128.97,0,0,128.97,3,"Middle"
18508,16,1,2359.96,5,2,4,524,2359.96,2016-12-15,2016-12-15,1,2359.96,0,0,2359.96,4,"Upper-Mid"
18509,223,1,59.98,2,2,2,222,59.98,2016-05-22,2016-05-22,1,59.98,0,0,59.98,2,"Lower-Mid"
18510,243,1,4.99,2,2,1,221,4.99,2016-05-02,2016-05-02,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
18511,14,1,2465.93,5,2,5,525,2465.93,2016-12-17,2016-12-17,1,2465.93,0,0,2465.93,5,"Top 20% (High CLV)"
18512,23,1,2349.98,5,2,4,524,2349.98,2016-12-08,2016-12-08,1,2349.98,0,0,2349.98,4,"Upper-Mid"
18513,24,1,2341.97,5,2,4,524,2341.97,2016-12-07,2016-12-07,1,2341.97,0,0,2341.97,4,"Upper-Mid"
18514,22,1,2389.96,5,2,4,524,2389.96,2016-12-09,2016-12-09,1,2389.96,0,0,2389.96,4,"Upper-Mid"
18515,14,1,2396.94,5,2,4,524,2396.94,2016-12-17,2016-12-17,1,2396.94,0,0,2396.94,4,"Upper-Mid"
18516,3,1,2404.91,5,2,4,524,2404.91,2016-12-28,2016-12-28,1,2404.91,0,0,2404.91,4,"Upper-Mid"
18517,103,1,78.98,4,2,3,423,78.98,2016-09-19,2016-09-19,1,78.98,0,0,78.98,3,"Middle"
18518,7,1,2379.95,5,2,4,524,2379.95,2016-12-24,2016-12-24,1,2379.95,0,0,2379.95,4,"Upper-Mid"
18519,22,1,2362.27,5,2,4,524,2362.27,2016-12-09,2016-12-09,1,2362.27,0,0,2362.27,4,"Upper-Mid"
18520,257,1,78.98,2,2,3,223,78.98,2016-04-18,2016-04-18,1,78.98,0,0,78.98,3,"Middle"
18521,287,1,119.98,1,2,3,123,119.98,2016-03-19,2016-03-19,1,119.98,0,0,119.98,3,"Middle"
18522,281,1,69.99,1,2,2,122,69.99,2016-03-25,2016-03-25,1,69.99,0,0,69.99,2,"Lower-Mid"
18526,5,1,2317.92,5,2,4,524,2317.92,2016-12-26,2016-12-26,1,2317.92,0,0,2317.92,4,"Upper-Mid"
18527,30,1,2319.99,5,2,4,524,2319.99,2016-12-01,2016-12-01,1,2319.99,0,0,2319.99,4,"Upper-Mid"
18528,24,1,2381.94,5,2,4,524,2381.94,2016-12-07,2016-12-07,1,2381.94,0,0,2381.94,4,"Upper-Mid"
18530,313,1,113.97,1,2,3,123,113.97,2016-02-22,2016-02-22,1,113.97,0,0,113.97,3,"Middle"
18531,110,1,4.99,4,2,1,421,4.99,2016-09-12,2016-09-12,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
18532,13,1,2345.22,5,2,4,524,2345.22,2016-12-18,2016-12-18,1,2345.22,0,0,2345.22,4,"Upper-Mid"
18533,6,1,2405.47,5,2,4,524,2405.47,2016-12-25,2016-12-25,1,2405.47,0,0,2405.47,4,"Upper-Mid"
18534,302,1,54.98,1,2,2,122,54.98,2016-03-04,2016-03-04,1,54.98,0,0,54.98,2,"Lower-Mid"
18536,50,1,54.98,5,2,2,522,54.98,2016-11-11,2016-11-11,1,54.98,0,0,54.98,2,"Lower-Mid"
18537,23,1,2294.99,5,2,4,524,2294.99,2016-12-08,2016-12-08,1,2294.99,0,0,2294.99,4,"Upper-Mid"
18538,6,1,2319.99,5,2,4,524,2319.99,2016-12-25,2016-12-25,1,2319.99,0,0,2319.99,4,"Upper-Mid"
18539,3,1,2356.95,5,2,4,524,2356.95,2016-12-28,2016-12-28,1,2356.95,0,0,2356.95,4,"Upper-Mid"
18540,4,1,2401.45,5,2,4,524,2401.45,2016-12-27,2016-12-27,1,2401.45,0,0,2401.45,4,"Upper-Mid"
18542,175,1,123.98,3,2,3,323,123.98,2016-07-09,2016-07-09,1,123.98,0,0,123.98,3,"Middle"
18543,81,1,1735.98,4,2,4,424,1735.98,2016-10-11,2016-10-11,1,1735.98,0,0,1735.98,4,"Upper-Mid"
18545,85,1,1725.98,4,2,4,424,1725.98,2016-10-07,2016-10-07,1,1725.98,0,0,1725.98,4,"Upper-Mid"
18546,260,1,29.48,2,2,1,221,29.48,2016-04-15,2016-04-15,1,29.48,0,0,29.48,1,"Bottom 20% (Low CLV)"
18547,5,1,2351.96,5,2,4,524,2351.96,2016-12-26,2016-12-26,1,2351.96,0,0,2351.96,4,"Upper-Mid"
18548,84,1,1754.98,4,2,4,424,1754.98,2016-10-08,2016-10-08,1,1754.98,0,0,1754.98,4,"Upper-Mid"
18550,23,1,64.47,5,2,2,522,64.47,2016-12-08,2016-12-08,1,64.47,0,0,64.47,2,"Lower-Mid"
18551,91,1,1709.98,4,2,4,424,1709.98,2016-10-01,2016-10-01,1,1709.98,0,0,1709.98,4,"Upper-Mid"
18552,288,1,4.99,1,2,1,121,4.99,2016-03-18,2016-03-18,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
18553,85,1,1700.99,4,2,4,424,1700.99,2016-10-07,2016-10-07,1,1700.99,0,0,1700.99,4,"Upper-Mid"
18556,62,1,1700.99,4,2,4,424,1700.99,2016-10-30,2016-10-30,1,1700.99,0,0,1700.99,4,"Upper-Mid"
18558,73,1,1750.98,4,2,4,424,1750.98,2016-10-19,2016-10-19,1,1750.98,0,0,1750.98,4,"Upper-Mid"
18559,70,1,1735.98,4,2,4,424,1735.98,2016-10-22,2016-10-22,1,1735.98,0,0,1735.98,4,"Upper-Mid"
18560,24,1,2366.96,5,2,4,524,2366.96,2016-12-07,2016-12-07,1,2366.96,0,0,2366.96,4,"Upper-Mid"
18561,2,1,2389.96,5,2,4,524,2389.96,2016-12-29,2016-12-29,1,2389.96,0,0,2389.96,4,"Upper-Mid"
18562,80,1,1732.26,4,2,4,424,1732.26,2016-10-12,2016-10-12,1,1732.26,0,0,1732.26,4,"Upper-Mid"
18563,33,1,1750.98,5,2,4,524,1750.98,2016-11-28,2016-11-28,1,1750.98,0,0,1750.98,4,"Upper-Mid"
18564,60,1,1714.97,4,2,4,424,1714.97,2016-11-01,2016-11-01,1,1714.97,0,0,1714.97,4,"Upper-Mid"
18565,36,1,1789.45,5,2,4,524,1789.45,2016-11-25,2016-11-25,1,1789.45,0,0,1789.45,4,"Upper-Mid"
18566,14,1,2379.48,5,2,4,524,2379.48,2016-12-17,2016-12-17,1,2379.48,0,0,2379.48,4,"Upper-Mid"
18567,42,1,1700.99,5,2,4,524,1700.99,2016-11-19,2016-11-19,1,1700.99,0,0,1700.99,4,"Upper-Mid"
18568,42,1,1732.26,5,2,4,524,1732.26,2016-11-19,2016-11-19,1,1732.26,0,0,1732.26,4,"Upper-Mid"
18569,325,1,4.99,1,2,1,121,4.99,2016-02-10,2016-02-10,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
18572,232,1,13.98,2,2,1,221,13.98,2016-05-13,2016-05-13,1,13.98,0,0,13.98,1,"Bottom 20% (Low CLV)"
18574,276,1,39.98,1,2,2,122,39.98,2016-03-30,2016-03-30,1,39.98,0,0,39.98,2,"Lower-Mid"
18575,75,1,78.98,4,2,3,423,78.98,2016-10-17,2016-10-17,1,78.98,0,0,78.98,3,"Middle"
18576,42,1,78.98,5,2,3,523,78.98,2016-11-19,2016-11-19,1,78.98,0,0,78.98,3,"Middle"
18577,300,1,69.99,1,2,2,122,69.99,2016-03-06,2016-03-06,1,69.99,0,0,69.99,2,"Lower-Mid"
18578,19,1,2351.96,5,2,4,524,2351.96,2016-12-12,2016-12-12,1,2351.96,0,0,2351.96,4,"Upper-Mid"
18579,62,1,69.99,4,2,2,422,69.99,2016-10-30,2016-10-30,1,69.99,0,0,69.99,2,"Lower-Mid"
18581,17,1,2351.96,5,2,4,524,2351.96,2016-12-14,2016-12-14,1,2351.96,0,0,2351.96,4,"Upper-Mid"
18582,12,1,2318.96,5,2,4,524,2318.96,2016-12-19,2016-12-19,1,2318.96,0,0,2318.96,4,"Upper-Mid"
18583,323,1,119.98,1,2,3,123,119.98,2016-02-12,2016-02-12,1,119.98,0,0,119.98,3,"Middle"
18584,297,1,123.98,1,2,3,123,123.98,2016-03-09,2016-03-09,1,123.98,0,0,123.98,3,"Middle"
18585,63,1,78.98,4,2,3,423,78.98,2016-10-29,2016-10-29,1,78.98,0,0,78.98,3,"Middle"
18586,3,1,2322.28,5,2,4,524,2322.28,2016-12-28,2016-12-28,1,2322.28,0,0,2322.28,4,"Upper-Mid"
18587,73,1,69.99,4,2,2,422,69.99,2016-10-19,2016-10-19,1,69.99,0,0,69.99,2,"Lower-Mid"
18588,87,1,119.98,4,2,3,423,119.98,2016-10-05,2016-10-05,1,119.98,0,0,119.98,3,"Middle"
18589,43,1,1768.96,5,2,4,524,1768.96,2016-11-18,2016-11-18,1,1768.96,0,0,1768.96,4,"Upper-Mid"
18590,222,1,119.98,2,2,3,223,119.98,2016-05-23,2016-05-23,1,119.98,0,0,119.98,3,"Middle"
18591,299,1,119.98,1,2,3,123,119.98,2016-03-07,2016-03-07,1,119.98,0,0,119.98,3,"Middle"
18592,30,1,2294.99,5,2,4,524,2294.99,2016-12-01,2016-12-01,1,2294.99,0,0,2294.99,4,"Upper-Mid"
18593,301,1,69.99,1,2,2,122,69.99,2016-03-05,2016-03-05,1,69.99,0,0,69.99,2,"Lower-Mid"
18594,13,1,2325.96,5,2,4,524,2325.96,2016-12-18,2016-12-18,1,2325.96,0,0,2325.96,4,"Upper-Mid"
18596,41,1,1775.47,5,2,4,524,1775.47,2016-11-20,2016-11-20,1,1775.47,0,0,1775.47,4,"Upper-Mid"
18597,42,1,1760.47,5,2,4,524,1760.47,2016-11-19,2016-11-19,1,1760.47,0,0,1760.47,4,"Upper-Mid"
18598,42,1,1700.99,5,2,4,524,1700.99,2016-11-19,2016-11-19,1,1700.99,0,0,1700.99,4,"Upper-Mid"
18599,234,1,78.98,2,2,3,223,78.98,2016-05-11,2016-05-11,1,78.98,0,0,78.98,3,"Middle"
18601,287,1,69.99,1,2,2,122,69.99,2016-03-19,2016-03-19,1,69.99,0,0,69.99,2,"Lower-Mid"
18602,263,1,119.98,2,2,3,223,119.98,2016-04-12,2016-04-12,1,119.98,0,0,119.98,3,"Middle"
18605,55,1,1735.98,5,2,4,524,1735.98,2016-11-06,2016-11-06,1,1735.98,0,0,1735.98,4,"Upper-Mid"
18606,47,1,1750.98,5,2,4,524,1750.98,2016-11-14,2016-11-14,1,1750.98,0,0,1750.98,4,"Upper-Mid"
18607,32,1,1750.98,5,2,4,524,1750.98,2016-11-29,2016-11-29,1,1750.98,0,0,1750.98,4,"Upper-Mid"
18608,33,1,1714.97,5,2,4,524,1714.97,2016-11-28,2016-11-28,1,1714.97,0,0,1714.97,4,"Upper-Mid"
18609,43,1,1785.97,5,2,4,524,1785.97,2016-11-18,2016-11-18,1,1785.97,0,0,1785.97,4,"Upper-Mid"
18610,3,1,2297.28,5,2,4,524,2297.28,2016-12-28,2016-12-28,1,2297.28,0,0,2297.28,4,"Upper-Mid"
18611,24,1,2391.94,5,2,4,524,2391.94,2016-12-07,2016-12-07,1,2391.94,0,0,2391.94,4,"Upper-Mid"
18612,132,1,119.98,3,2,3,323,119.98,2016-08-21,2016-08-21,1,119.98,0,0,119.98,3,"Middle"
18613,13,1,2341.97,5,2,4,524,2341.97,2016-12-18,2016-12-18,1,2341.97,0,0,2341.97,4,"Upper-Mid"
18614,9,1,2319.99,5,2,4,524,2319.99,2016-12-22,2016-12-22,1,2319.99,0,0,2319.99,4,"Upper-Mid"
18615,16,1,2334.97,5,2,4,524,2334.97,2016-12-15,2016-12-15,1,2334.97,0,0,2334.97,4,"Upper-Mid"
18616,32,1,1729.97,5,2,4,524,1729.97,2016-11-29,2016-11-29,1,1729.97,0,0,1729.97,4,"Upper-Mid"
18638,36,1,1760.47,5,2,4,524,1760.47,2016-11-25,2016-11-25,1,1760.47,0,0,1760.47,4,"Upper-Mid"
18639,32,1,1700.99,5,2,4,524,1700.99,2016-11-29,2016-11-29,1,1700.99,0,0,1700.99,4,"Upper-Mid"
18640,297,1,39.98,1,2,2,122,39.98,2016-03-09,2016-03-09,1,39.98,0,0,39.98,2,"Lower-Mid"
18643,18,1,2319.99,5,2,4,524,2319.99,2016-12-13,2016-12-13,1,2319.99,0,0,2319.99,4,"Upper-Mid"
18645,51,1,1700.99,5,2,4,524,1700.99,2016-11-10,2016-11-10,1,1700.99,0,0,1700.99,4,"Upper-Mid"
18646,42,1,1735.98,5,2,4,524,1735.98,2016-11-19,2016-11-19,1,1735.98,0,0,1735.98,4,"Upper-Mid"
18647,177,1,599.47,3,2,3,323,599.47,2016-07-07,2016-07-07,1,599.47,0,0,599.47,3,"Middle"
18648,135,1,556.93,3,2,3,323,556.93,2016-08-18,2016-08-18,1,556.93,0,0,556.93,3,"Middle"
18649,133,1,603.49,3,2,3,323,603.49,2016-08-20,2016-08-20,1,603.49,0,0,603.49,3,"Middle"
18650,127,1,561.48,3,2,3,323,561.48,2016-08-26,2016-08-26,1,561.48,0,0,561.48,3,"Middle"
18651,141,1,607.96,3,2,3,323,607.96,2016-08-12,2016-08-12,1,607.96,0,0,607.96,3,"Middle"
18652,184,1,13.98,3,2,1,321,13.98,2016-06-30,2016-06-30,1,13.98,0,0,13.98,1,"Bottom 20% (Low CLV)"
18653,114,1,553.97,4,2,3,423,553.97,2016-09-08,2016-09-08,1,553.97,0,0,553.97,3,"Middle"
18654,47,1,1775.97,5,2,4,524,1775.97,2016-11-14,2016-11-14,1,1775.97,0,0,1775.97,4,"Upper-Mid"
18655,31,1,1735.98,5,2,4,524,1735.98,2016-11-30,2016-11-30,1,1735.98,0,0,1735.98,4,"Upper-Mid"
18656,115,1,564.48,4,2,3,423,564.48,2016-09-07,2016-09-07,1,564.48,0,0,564.48,3,"Middle"
18657,263,1,4.99,2,2,1,221,4.99,2016-04-12,2016-04-12,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
18658,157,1,58.98,3,2,2,322,58.98,2016-07-27,2016-07-27,1,58.98,0,0,58.98,2,"Lower-Mid"
18659,233,1,78.98,2,2,3,223,78.98,2016-05-12,2016-05-12,1,78.98,0,0,78.98,3,"Middle"
18660,42,1,69.99,5,2,2,522,69.99,2016-11-19,2016-11-19,1,69.99,0,0,69.99,2,"Lower-Mid"
18661,83,1,4.99,4,2,1,421,4.99,2016-10-09,2016-10-09,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
18662,49,1,39.98,5,2,2,522,39.98,2016-11-12,2016-11-12,1,39.98,0,0,39.98,2,"Lower-Mid"
18663,159,1,13.98,3,2,1,321,13.98,2016-07-25,2016-07-25,1,13.98,0,0,13.98,1,"Bottom 20% (Low CLV)"
18664,329,1,13.98,1,2,1,121,13.98,2016-02-06,2016-02-06,1,13.98,0,0,13.98,1,"Bottom 20% (Low CLV)"
18665,151,1,67.93,3,2,2,322,67.93,2016-08-02,2016-08-02,1,67.93,0,0,67.93,2,"Lower-Mid"
18666,185,1,58.98,3,2,2,322,58.98,2016-06-29,2016-06-29,1,58.98,0,0,58.98,2,"Lower-Mid"
18667,88,1,12.94,4,2,1,421,12.94,2016-10-04,2016-10-04,1,12.94,0,0,12.94,1,"Bottom 20% (Low CLV)"
18669,144,1,69.99,3,2,2,322,69.99,2016-08-09,2016-08-09,1,69.99,0,0,69.99,2,"Lower-Mid"
18670,48,1,1723.96,5,2,4,524,1723.96,2016-11-13,2016-11-13,1,1723.96,0,0,1723.96,4,"Upper-Mid"
18671,297,1,69.99,1,2,2,122,69.99,2016-03-09,2016-03-09,1,69.99,0,0,69.99,2,"Lower-Mid"
18672,130,1,128.97,3,2,3,323,128.97,2016-08-23,2016-08-23,1,128.97,0,0,128.97,3,"Middle"
18673,173,1,128.97,3,2,3,323,128.97,2016-07-11,2016-07-11,1,128.97,0,0,128.97,3,"Middle"
18675,259,1,128.97,2,2,3,223,128.97,2016-04-16,2016-04-16,1,128.97,0,0,128.97,3,"Middle"
18676,239,1,119.98,2,2,3,223,119.98,2016-05-06,2016-05-06,1,119.98,0,0,119.98,3,"Middle"
18678,197,1,78.98,2,2,3,223,78.98,2016-06-17,2016-06-17,1,78.98,0,0,78.98,3,"Middle"
18679,38,1,1700.99,5,2,4,524,1700.99,2016-11-23,2016-11-23,1,1700.99,0,0,1700.99,4,"Upper-Mid"
18680,55,1,1735.98,5,2,4,524,1735.98,2016-11-06,2016-11-06,1,1735.98,0,0,1735.98,4,"Upper-Mid"
18681,281,1,69.99,1,2,2,122,69.99,2016-03-25,2016-03-25,1,69.99,0,0,69.99,2,"Lower-Mid"
18682,93,1,69.99,4,2,2,422,69.99,2016-09-29,2016-09-29,1,69.99,0,0,69.99,2,"Lower-Mid"
18683,205,1,78.98,2,2,3,223,78.98,2016-06-09,2016-06-09,1,78.98,0,0,78.98,3,"Middle"
18684,45,1,1754.98,5,2,4,524,1754.98,2016-11-16,2016-11-16,1,1754.98,0,0,1754.98,4,"Upper-Mid"
18687,322,1,94.48,1,2,3,123,94.48,2016-02-13,2016-02-13,1,94.48,0,0,94.48,3,"Middle"
18688,136,1,78.98,3,2,3,323,78.98,2016-08-17,2016-08-17,1,78.98,0,0,78.98,3,"Middle"
18689,204,1,78.98,2,2,3,223,78.98,2016-06-10,2016-06-10,1,78.98,0,0,78.98,3,"Middle"
18690,73,1,119.98,4,2,3,423,119.98,2016-10-19,2016-10-19,1,119.98,0,0,119.98,3,"Middle"
18750,91,1,4.99,4,2,1,421,4.99,2016-10-01,2016-10-01,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
18751,316,1,39.98,1,2,2,122,39.98,2016-02-19,2016-02-19,1,39.98,0,0,39.98,2,"Lower-Mid"
18752,283,1,119.98,1,2,3,123,119.98,2016-03-23,2016-03-23,1,119.98,0,0,119.98,3,"Middle"
18753,174,1,123.98,3,2,3,323,123.98,2016-07-10,2016-07-10,1,123.98,0,0,123.98,3,"Middle"
18754,294,1,69.99,1,2,2,122,69.99,2016-03-12,2016-03-12,1,69.99,0,0,69.99,2,"Lower-Mid"
18757,323,1,78.98,1,2,3,123,78.98,2016-02-12,2016-02-12,1,78.98,0,0,78.98,3,"Middle"
18760,306,1,54.98,1,2,2,122,54.98,2016-02-29,2016-02-29,1,54.98,0,0,54.98,2,"Lower-Mid"
18761,129,1,13.98,3,2,1,321,13.98,2016-08-24,2016-08-24,1,13.98,0,0,13.98,1,"Bottom 20% (Low CLV)"
18762,41,1,1764.96,5,2,4,524,1764.96,2016-11-20,2016-11-20,1,1764.96,0,0,1764.96,4,"Upper-Mid"
18764,163,1,69.99,3,2,2,322,69.99,2016-07-21,2016-07-21,1,69.99,0,0,69.99,2,"Lower-Mid"
18765,88,1,119.98,4,2,3,423,119.98,2016-10-04,2016-10-04,1,119.98,0,0,119.98,3,"Middle"
18770,130,1,94.48,3,2,3,323,94.48,2016-08-23,2016-08-23,1,94.48,0,0,94.48,3,"Middle"
18771,68,1,69.99,4,2,2,422,69.99,2016-10-24,2016-10-24,1,69.99,0,0,69.99,2,"Lower-Mid"
18772,191,1,78.98,3,2,3,323,78.98,2016-06-23,2016-06-23,1,78.98,0,0,78.98,3,"Middle"
18773,225,1,78.98,2,2,3,223,78.98,2016-05-20,2016-05-20,1,78.98,0,0,78.98,3,"Middle"
18775,329,1,69.99,1,2,2,122,69.99,2016-02-06,2016-02-06,1,69.99,0,0,69.99,2,"Lower-Mid"
18776,212,1,67.97,2,2,2,222,67.97,2016-06-02,2016-06-02,1,67.97,0,0,67.97,2,"Lower-Mid"
18777,291,1,29.48,1,2,1,121,29.48,2016-03-15,2016-03-15,1,29.48,0,0,29.48,1,"Bottom 20% (Low CLV)"
18778,97,1,39.98,4,2,2,422,39.98,2016-09-25,2016-09-25,1,39.98,0,0,39.98,2,"Lower-Mid"
18779,55,1,4.99,5,2,1,521,4.99,2016-11-06,2016-11-06,1,4.99,0,0,4.99,1,"Bottom 20% (Low CLV)"
18780,54,1,1759.97,5,2,4,524,1759.97,2016-11-07,2016-11-07,1,1759.97,0,0,1759.97,4,"Upper-Mid"
18781,3,1,2362.27,5,2,4,524,2362.27,2016-12-28,2016-12-28,1,2362.27,0,0,2362.27,4,"Upper-Mid"
18782,11,1,2397.91,5,2,4,524,2397.91,2016-12-20,2016-12-20,1,2397.91,0,0,2397.91,4,"Upper-Mid"
18783,3,1,2362.27,5,2,4,524,2362.27,2016-12-28,2016-12-28,1,2362.27,0,0,2362.27,4,"Upper-Mid"
